spot_id,spot_sector_id,spot_type_id,spot_settlement,spot_municipality,spot_state,spot_region,spot_corridor,spot_latitude,spot_longitude,spot_area_in_sqm,spot_price_sqm_mxn_rent,spot_price_total_mxn_rent,spot_price_sqm_mxn_sale,spot_price_total_mxn_sale,spot_modality,uuiid,spot_created_date
27066,11,1,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.430546,-99.161421,191,,,101480.1728,19382713,Sale,13965,2024-05-03
23578,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.43047917,-99.21182868,4879,436.1110425,2127785.776,,,Rent,8463,2024-02-21
25658,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4304264,-99.21141,25000,,,533.0246075,13325615.19,Sale,6805,2024-03-04
26324,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4304201,-99.1988613,74,811.9785176,60086.4103,,,Rent,9541,2024-04-01
23325,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4304,-99.161638,5885,285,1677225,,,Rent,8463,2024-02-21
23582,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.430379,-99.20794,3306,520,1719120,,,Rent,8463,2024-02-21
22823,13,1,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,,19.4303559,-99.1729043,67,492.5373134,33000,,,Rent,12520,2024-02-12
23364,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.430349,-99.20103,4199,503.950538,2116088.309,,,Rent,8463,2024-02-21
29071,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4303389,-99.1970072,83,1750,145250,,,Rent,2406,2024-08-22
26832,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.43032,-99.1931284,871,619.9770379,540000,,,Rent,2388,2024-04-16
23221,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.43031911,-99.16258623,10602,310,3286620,,,Rent,8463,2024-02-21
25536,11,1,CENTRO,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4302377,-99.1340864,30,666.6666667,20000,,,Rent,12520,2024-02-27
25659,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4302247,-99.2117562,30000,387.65426,11629627.8,,,Rent,6805,2024-03-04
30762,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4301999,-99.2027697,120,,,833.3333333,100000,Sale,17567,2024-10-03
30145,13,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4301699,-99.2049644,1675,328.358209,550000,,,Rent,392,2024-09-23
27491,15,1,LA RUANA,Texcoco,México,Center,,19.4301657,-98.89866094,124647,,,900,112182300,Sale,10890,2024-05-29
27663,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4301607,-99.2127457,10000,542.715964,5427159.64,,,Rent,14247,2024-06-10
23430,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.43008907,-99.20494813,1000,581.48139,581481.39,,,Rent,13686,2024-02-21
23457,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.43000705,-99.20274077,3500,435,1522500,,,Rent,8463,2024-02-21
26932,11,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4299944,-99.2027401,90,666.6666667,60000,,,Rent,13970,2024-04-23
27239,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4299258,-99.2158244,2800,300,840000,,,Rent,6805,2024-05-14
20573,11,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4299258,-99.2158244,150,400,60000,,,Rent,9541,2024-01-24
27726,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4299256,-99.2099649,2315,581.48139,1346129.418,,,Rent,15509,2024-06-12
22634,13,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4299256,-99.2099649,495,606.0606061,300000,,,Rent,9145,2024-02-06
23492,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42991135,-99.2103971,890,360,320400,,,Rent,8463,2024-02-21
24182,11,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4298824,-99.2148721,102,392.1568627,40000,73529.41176,7500000,Rent & Sale,12770,2024-02-23
28805,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4298758,-99.2028778,48,,,166666.6667,8000000,Sale,931,2024-08-08
30488,13,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4298758,-99.2028778,48,1208.333333,58000,,,Rent,15013,2024-09-26
23241,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42980324,-99.21514119,14440,475,6859000,,,Rent,8463,2024-02-21
23058,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4297717,-99.1630724,7908,440,3479520,,,Rent,8463,2024-02-21
23243,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42975083,-99.21069583,2345,600,1407000,,,Rent,8463,2024-02-21
28049,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4297198,-99.2026314,200,700,140000,,,Rent,9541,2024-07-03
27053,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4295706,-99.202339,1800,0.3,540,,,Rent,9541,2024-05-02
23501,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4295664,-99.16362393,61500,523.333251,32184994.94,,,Rent,8463,2024-02-21
23357,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.429563,-99.215766,3500,320,1120000,,,Rent,8463,2024-02-21
23240,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42944766,-99.21218236,3580,450,1611000,,,Rent,8463,2024-02-21
26806,13,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4294065,-99.2077136,415,600,249000,,,Rent,13723,2024-04-15
28060,13,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4293932,-99.2071339,250,650,162500,,,Rent,12235,2024-07-04
29278,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4292875,-99.176992,5255,310.123408,1629698.509,,,Rent,16319,2024-08-29
23329,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42928019,-99.16900966,4200,250,1050000,,,Rent,8463,2024-02-21
23517,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42920749,-99.16436704,20000,,,100522,2010440000,Sale,8463,2024-02-21
28742,13,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4291437,-99.2163543,50,1000,50000,,,Rent,931,2024-08-05
20867,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4291361,-99.2056679,42500,542.715964,23065428.47,,,Rent,8463,2024-01-26
28778,13,1,CENTRO,Gustavo A. Madero,Ciudad de México,Center,Centro,19.4290658,-99.1324609,6,,,333333.3333,2000000,Sale,931,2024-08-07
26170,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4290067,-99.2067986,19068,350,6673800,,,Rent,13686,2024-03-21
30696,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4289585,-99.2074114,3460,503.950538,1743668.861,,,Rent,9541,2024-10-02
20872,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4289254,-99.2070801,2405,463,1113515,,,Rent,8463,2024-01-26
26159,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4289254,-99.2070801,894,34,30396,,,Rent,13686,2024-03-21
20760,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.4289208,-99.2265586,3350,226,757100,,,Rent,8463,2024-01-26
20737,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.428909,-99.168927,275,,,33500,9212500,Sale,8463,2024-01-26
23533,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42889496,-99.21688467,64844,750,48633000,,,Rent,8463,2024-02-21
23503,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42888923,-99.16191893,23906,5233.33251,125108047,,,Rent,8463,2024-02-21
23089,11,2,CUAUHTEMOC,Benito Juárez,Ciudad de México,Center,Reforma,19.4288693,-99.1658974,20000,340,6800000,,,Rent,8463,2024-02-21
20816,11,2,CENTRO,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4288173,-99.1379361,1741,,,1741,3031081,Sale,8463,2024-01-26
23205,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.428797,-99.162585,10500,309,3244500,,,Rent,8463,2024-02-21
20860,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4287795,-99.2048761,44500,503.950538,22425798.94,,,Rent,8463,2024-01-26
29936,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4287795,-99.2048761,6342,494.2591815,3134591.729,,,Rent,16319,2024-09-12
25782,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.4287413,-99.2261445,200,80000,16000000,,,Rent,12884,2024-03-05
28671,13,2,JUAREZ,Benito Juárez,Ciudad de México,Center,,19.4286725,-99.1616682,100,1000,100000,,,Rent,931,2024-07-30
23199,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42860939,-99.20608369,8000,387.65426,3101234.08,,,Rent,8463,2024-02-21
23445,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42859737,-99.21577296,45000,426.419686,19188885.87,,,Rent,8463,2024-02-21
23569,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.42856083,-99.19999048,32960,678.394955,22359897.72,,,Rent,8463,2024-02-21
20761,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.4285196,-99.2276185,5640,240,1353600,,,Rent,8463,2024-01-26
26947,11,1,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4285103,-99.1772371,80,275,22000,,,Rent,13970,2024-04-23
23150,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4284975,-99.204629,41963,523.333251,21960633.21,,,Rent,8463,2024-02-21
23078,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4284136,-99.1730773,2893,400,1157200,,,Rent,8463,2024-02-21
28002,11,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4284128,-99.2174927,204,318.627451,65000,,,Rent,12770,2024-07-01
28204,11,1,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.428399,-99.17759652,80,275,22000,,,Rent,10348,2024-07-11
25544,15,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,,19.4283914,-99.209846,3121,,,60334.20596,188303056.8,Sale,9149,2024-02-27
26333,11,1,CENTRO,Cuauhtémoc,Ciudad de México,Center,Reforma,19.428358,-99.1339398,1350,,,40740.74074,55000000,Sale,13430,2024-04-01
23587,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42835146,-99.20577066,8446,523.333251,4420072.638,,,Rent,8463,2024-02-21
23302,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42823878,-99.20815484,1764,391,689724,,,Rent,8463,2024-02-21
25537,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4282384,-99.1676732,6000,540,3240000,,,Rent,9149,2024-02-27
30575,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4282005,-99.2063039,2150,503.950538,1083493.657,,,Rent,9541,2024-09-30
23581,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42814646,-99.20628852,3413,581.48139,1984595.984,,,Rent,8463,2024-02-21
23242,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42804513,-99.21741459,2840,481,1366040,,,Rent,8463,2024-02-21
28150,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4280425,-99.2051647,130,576.9230769,75000,,,Rent,14350,2024-07-09
23069,11,2,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.4279702,-99.1625131,77862,500,38931000,,,Rent,8463,2024-02-21
22944,11,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4279702,-99.1625131,326,594.5617485,193827.13,,,Rent,12004,2024-02-16
23575,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.42794416,-99.19416429,5514,523.333251,2885659.546,,,Rent,8463,2024-02-21
23088,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4279264,-99.2171228,1000,484.567825,484567.825,,,Rent,8463,2024-02-21
20838,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42786,-99.2040712,26800,659.012242,17661528.09,,,Rent,8463,2024-01-26
20477,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4278452,-99.1920035,24221,678.394955,16431404.21,,,Rent,9541,2024-01-17
20717,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42776417,-99.20368172,4000,481,1924000,,,Rent,8463,2024-01-26
30641,15,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,,19.4277411,-99.1879089,464,,,133673.8828,62024681.6,Sale,9316,2024-10-02
23237,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.42773412,-99.226172,70,214,14980,,,Rent,8463,2024-02-21
29105,11,2,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.4277155,-99.1609502,120,27000,3240000,,,Rent,16319,2024-08-26
29258,11,2,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.4277155,-99.1609502,120,27000,3240000,,,Rent,10348,2024-08-29
29429,11,1,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.4277155,-99.1609502,120,225,27000,,,Rent,10348,2024-09-03
23092,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4276503,-99.2048742,6200,616,3819200,,,Rent,8463,2024-02-21
23415,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.42762903,-99.22833282,5000,450,2250000,,,Rent,8463,2024-02-21
28085,11,2,CENTRO,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4275257,-99.1340614,12210,360,4395600,,,Rent,13934,2024-07-04
23410,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4275,-99.2081,706,429,302874,,,Rent,8463,2024-02-21
20764,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.42747278,-99.22840906,21,370,7770,,,Rent,8463,2024-01-26
20505,11,1,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4274534,-99.1715851,250,248,62000,,,Rent,12056,2024-01-19
23500,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42735855,-99.16529492,45464,542.715964,24674038.59,,,Rent,13686,2024-02-21
20792,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4273065,-99.1717581,1800,351,631800,50223,90401400,Rent & Sale,8463,2024-01-26
23238,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,Lomas Palmas,19.42726358,-99.22608203,9240,310,2864400,,,Rent,8463,2024-02-21
27702,11,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4272633,-99.1611979,10,2000,20000,,,Rent,15365,2024-06-12
23066,11,2,CENTRO,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4272614,-99.1500277,7200,180,1296000,,,Rent,8463,2024-02-21
23090,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4272596,-99.1594965,3900,400,1560000,,,Rent,8463,2024-02-21
28088,11,1,LOMAS DE TECAMACHALCO,Rayón,México,Center,Lomas Palmas,19.4270569,-99.2258693,1772,310,549320,,,Rent,13934,2024-07-04
20575,11,1,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4269721,-99.1945705,230,523.333251,120366.6477,,,Rent,9541,2024-01-24
23191,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.42696972,-99.17681995,3000,240,720000,,,Rent,8463,2024-02-21
23328,11,2,BOSQUE DE CHAPULTEPEC II,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42689241,-99.20337851,1800,309,556200,,,Rent,8463,2024-02-21
23568,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,,19.42685839,-99.19587854,10972,659.012242,7230682.319,,,Rent,8463,2024-02-21
23344,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.426854,-99.176363,2400,240,576000,,,Rent,8463,2024-02-21
23102,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4268506,-99.2196997,500,732,366000,,,Rent,8463,2024-02-21
23080,11,2,CUAUHTEMOC,Benito Juárez,Ciudad de México,Center,Reforma,19.426775,-99.169761,8680,368.271547,3196597.028,,,Rent,8463,2024-02-21
29109,11,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4267356,-99.2203887,310,350,108500,,,Rent,12164,2024-08-26
23244,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42665395,-99.21345088,1600,550,880000,,,Rent,8463,2024-02-21
27310,11,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.426648,-99.1602101,192,1031.25,198000,,,Rent,14885,2024-05-20
20706,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4265306,-99.1788953,1329,,,143884,191221836,Sale,8463,2024-01-26
23574,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.426514,-99.203783,7212,484.567825,3494703.154,,,Rent,8463,2024-02-21
23386,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4265,-99.1661,1050,143,150150,38571,40499550,Rent & Sale,8463,2024-02-21
23299,11,2,DOCTORES,Cuauhtémoc,Ciudad de México,Center,Reforma,19.426456,-99.142358,9030,250,2257500,,,Rent,8463,2024-02-21
20735,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4263434,-99.177265,5400,352,1900800,,,Rent,8463,2024-01-26
28130,11,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4262869,-99.1612613,374,561.4973262,210000,,,Rent,11005,2024-07-08
23591,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42625508,-99.22200001,2500,581.48139,1453703.475,,,Rent,8463,2024-02-21
28688,11,2,DOCTORES,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4261625,-99.1498281,343,100000,34300000,,,Rent,16993,2024-07-31
23508,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42616123,-99.20406843,3116,581.48139,1811896.011,,,Rent,8463,2024-02-21
23300,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4261585,-99.22267603,1710,571.7900335,977760.9573,120172.8206,205495523.2,Rent & Sale,8463,2024-02-21
23179,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.426082,-99.175119,15000,300,4500000,,,Rent,8463,2024-02-21
25683,13,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,,19.4260264,-99.1657251,384,,,50520.83333,19400000,Sale,2406,2024-03-04
23566,11,2,POLANCO,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.42600622,-99.1916045,10584,697.777668,7385278.838,,,Rent,8463,2024-02-21
20736,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.4259891,-99.1773164,6600,352,2323200,,,Rent,8463,2024-01-26
20832,11,2,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.4259757,-99.1680383,20873,489,10206897,,,Rent,8463,2024-01-26
23267,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42596317,-99.20558274,2597,775.30852,2013476.226,,,Rent,8463,2024-02-21
28872,13,1,JUAREZ,Benito Juárez,Ciudad de México,Center,,19.4259287,-99.1579106,47,893.6170213,42000,,,Rent,2406,2024-08-14
20828,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4257786,-99.1674533,43700,542.715964,23716687.63,,,Rent,8463,2024-01-26
30634,13,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4257781,-99.2064368,1570,678.394955,1065080.079,,,Rent,16319,2024-10-01
29290,13,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas De Chapultepec,19.4257781,-99.2064368,1570,690,1083300,,,Rent,13934,2024-08-29
28790,13,1,JUAREZ,Benito Juárez,Ciudad de México,Center,,19.4257215,-99.1652461,378,,,39682.53968,15000000,Sale,931,2024-08-08
23262,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42566089,-99.16239536,19330,200,3866000,,,Rent,8463,2024-02-21
23189,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42564,-99.174513,6000,300,1800000,,,Rent,8463,2024-02-21
23236,11,2,JUAREZ,Benito Juárez,Ciudad de México,Center,Reforma,19.42557745,-99.15750323,12500,400,5000000,,,Rent,8463,2024-02-21
20786,11,2,BOSQUE REAL COUNTRY CLUB,Huixquilucan,México,Center,Interlomas,19.4255755,-99.2911874,2787,343,955941,,,Rent,8463,2024-01-26
20800,11,2,BOSQUE REAL COUNTRY CLUB,Huixquilucan,México,Center,Interlomas,19.4255755,-99.2911874,22418,,,100000,2241800000,Sale,8463,2024-01-26
28078,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4255617,-99.1574685,12500,400,5000000,,,Rent,13934,2024-07-04
23222,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.425475,-99.169379,480,300,144000,,,Rent,8463,2024-02-21
23271,11,2,ANZURES,Miguel Hidalgo,Ciudad de México,Center,Polanco,19.425388,-99.177539,4620,340,1570800,,,Rent,8463,2024-02-21
26232,15,1,DOCTORES,Cuauhtémoc,Ciudad de México,Center,,19.4253706,-99.1482646,240,,,50000,12000000,Sale,11980,2024-03-23
20812,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.425353,-99.1662434,6388,,,75400,481655200,Sale,8463,2024-01-26
23288,11,2,CUAUHTEMOC,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42529724,-99.17255577,61946,600.864103,37221127.72,,,Rent,8463,2024-02-21
22274,13,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,,19.4252501,-99.1665195,91,824.1758242,75000,,,Rent,2406,2024-01-29
20750,11,2,LOMAS DE TECAMACHALCO,Naucalpan de Juárez,México,Center,,19.4250869,-99.2348376,3100,192,595200,,,Rent,8463,2024-01-26
23176,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42506138,-99.16683657,10000,300,3000000,,,Rent,8463,2024-02-21
20756,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4250188,-99.1705636,12000,350,4200000,,,Rent,8463,2024-01-26
22884,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4249784,-99.2044859,15000,523.333251,7849998.765,,,Rent,6805,2024-02-15
23440,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42497717,-99.20475428,26136,550,14374800,,,Rent,8463,2024-02-21
28879,11,1,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.4249122,-99.2038129,92,271.7391304,25000,,,Rent,17150,2024-08-15
29450,9,2,BOSQUES DE LA HERRADURA,Huixquilucan,México,Center,,19.42484594,-99.25650806,300000,500,150000000,,,Rent,990,2024-09-04
23473,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42479149,-99.17101912,19455,523.333251,10181448.4,,,Rent,8463,2024-02-21
23585,11,2,LOMAS DE CHAPULTEPEC,Miguel Hidalgo,Ciudad de México,Center,Lomas Palmas,19.42461335,-99.20404767,3675,387.65426,1424629.406,,,Rent,8463,2024-02-21
23177,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42456776,-99.16162858,3000,328,984000,,,Rent,8463,2024-02-21
23311,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.42455,-99.171146,2116,400,846400,,,Rent,8463,2024-02-21
28454,13,2,JUAREZ,Benito Juárez,Ciudad de México,Center,,19.4245279,-99.1717419,100,100000,10000000,,,Rent,931,2024-07-19
20718,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.424452,-99.1687862,12395,387.65426,4804974.553,,,Rent,13686,2024-01-26
23097,11,2,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4244413,-99.171066,2290,319,730510,,,Rent,8463,2024-02-21
22998,11,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,Reforma,19.4243917,-99.1665107,100,348,34800,,,Rent,11761,2024-02-20
28029,13,1,JUAREZ,Cuauhtémoc,Ciudad de México,Center,,19.4243828,-99.1628619,660,700,462000,,,Rent,10890,2024-07-03
